5441,4,2
5441,6,5
5442,4,1
5442,6,
5443,4,1
5443,6,2
5444,5,1
5444,6,4
5445,5,1
5445,6,1
5446,5,1
5446,6,3
5447,5,2
5447,6,2
5448,5,1
5448,6,4
5449,5,1
5449,6,5
5450,5,1
5450,6,2
5451,5,1
5451,6,3
5452,5,1
5452,6,5
5453,5,2
5453,6,4
5454,5,2
5454,6,1
5455,5,2
5455,6,4
5456,5,2
5456,6,3
5457,1,1
5457,4,1
5457,6,3
5458,3,1
5458,4,1
5458,6,1
5459,1,1
5459,3,1
5459,6,2
5460,1,1
5460,3,1
5460,6,3
5461,2,1
5461,3,1
5461,5,1
5462,1,1
5462,3,1
5462,4,1
5462,6,1
5463,6,2
5465,1,1
5465,6,2
5466,1,1
5466,6,1
5467,1,1
5468,1,1
5468,6,3
5469,1,1
5469,6,2
5470,1,1
5470,6,2
5471,1,1
5471,6,4
5472,1,1
5473,1,1
5473,6,4
5474,1,1
5474,6,
5475,1,2
5475,6,3
5476,1,1
5476,6,3
5477,1,2
5477,6,2
5478,1,1
5478,6,2
5479,1,1
5479,6,2
5480,1,1
5480,6,1
5481,1,1
5481,6,2
5482,1,2
5482,6,4
5483,1,1
5483,6,2
5484,1,2
5484,6,2
5485,1,1
5485,6,1
5486,2,1
5486,6,3
5487,2,1
5488,2,1
5488,6,3
5489,2,1
5489,6,4
5490,2,1
5490,6,2
5491,2,2
5491,6,3
5492,2,2
5492,6,2
5493,2,1
5493,6,2
5494,2,1
5495,2,2
5495,6,3
5496,2,1
5496,6,3
5497,2,2
5498,2,1
5498,6,1
5499,2,2
5499,6,2
5500,2,1
5500,6,4
5501,2,1
5501,6,1
5502,2,1
5502,6,1
5503,2,1
5503,6,2
5504,2,1
5505,2,1
5505,6,2
5506,2,3
5506,6,3
5507,2,2
5507,6,3
5508,2,1
5508,6,1
5509,2,1
5509,6,1
5510,3,1
5510,6,6
5511,3,1
5511,6,1
5512,3,2
5512,6,6
5513,3,1
5513,6,2
5514,3,1
5514,6,1
5515,3,1
5515,6,
5516,3,2
5516,6,2
5517,3,1
5517,6,3
5518,3,1
5518,6,4
5519,3,1
5519,6,2
5520,3,1
5520,6,2
5521,3,2
5521,6,2
5522,3,2
5522,6,4
5523,3,2
5523,6,1
5524,3,1
5525,3,2
5525,6,3
5526,3,1
5526,6,3
5527,3,2
5527,6,1
5528,3,2
5528,6,1
5529,3,1
5529,6,5
5530,3,1
5531,3,2
5531,6,2
5532,3,1
5533,3,1
5533,6,4
5534,3,1
5534,6,3
5535,4,1
5535,6,4
5536,4,1
5536,6,1
5537,4,1
5537,6,5
5538,4,1
5539,4,1
5539,6,2
5540,4,1
5540,6,5
5541,4,1
5542,4,1
5542,6,5
5543,4,1
5544,4,1
5544,6,1
5545,4,3
5545,6,2
5546,4,1
5546,6,2
5547,4,1
5547,6,6
5548,4,1
5548,6,3
5549,4,1
5549,6,1
5550,4,1
5550,6,3
5551,4,1
5551,6,1
5552,4,1
5552,6,1
5553,4,2
5553,6,3
5554,4,2
5554,6,2
5555,4,1
5555,6,1
5556,4,1
5556,6,2
5557,4,1
5557,6,1
5558,5,1
5558,6,2
5559,5,1
5560,5,1
5561,5,1
5561,6,1
5562,5,1
5563,5,1
5564,5,1
5564,6,3
5565,5,1
5565,6,2
5566,5,1
5566,6,3
5567,5,1
5568,5,1
5568,6,2
5569,5,1
5570,5,1
5570,6,2
5571,5,1
5571,6,4
5572,5,1
5572,6,2
5573,5,3
5573,6,2
5574,5,1
5574,6,1
5575,5,1
5576,5,1
5576,6,3
5577,5,1
5577,6,1
5578,5,1
5578,6,5
5579,5,1
5579,6,1
5580,5,2
5580,6,4
5581,1,1
5581,4,1
5582,1,1
5582,2,1
5582,6,2
5583,3,1
5583,4,1
5583,6,2
5584,2,1
5584,5,1
5585,4,2
5585,5,2
5585,6,2
5586,2,1
5586,3,1
5586,6,2
5587,4,1
5587,5,1
5587,6,2
5588,1,1
5588,5,1
5588,6,3
5589,3,1
5589,5,1
5589,6,3
5590,2,1
5590,3,1
5591,2,1
5591,4,1
5591,6,2
5592,6,2
5593,6,4
5594,6,7
5595,6,3
5596,6,2
5597,6,3
5598,6,7
5599,6,5
5600,6,2
5606,1,1
5606,3,1
5606,6,2
5607,1,1
5607,6,7
5608,1,1
5608,6,2
5609,1,1
5609,6,1
5610,1,1
5611,1,2
5611,6,2
5612,1,1
5612,6,3
5613,1,1
5614,1,1
5614,6,1
5615,1,1
5615,6,2
5616,1,1
5616,6,3
5617,1,2
5617,6,3
5618,1,1
5618,6,2
5619,1,2
5621,1,1
5621,6,2
5622,1,1
5622,6,2
5623,1,1
5623,6,1
5624,1,1
5624,6,1
5625,1,1
5625,6,5
5626,1,1
5627,1,2
5627,6,2
5628,1,2
5628,6,3
5629,1,1
5629,6,1
5630,1,1
5630,6,5
5631,1,1
5631,6,1
5632,1,2
5632,6,1
5633,1,1
5633,6,1
5634,2,1
5635,2,2
5635,6,3
5636,2,2
5636,6,2
5637,2,1
5637,6,3
5638,2,1
5638,6,2
5639,2,1
5639,6,2
5640,2,2
5640,6,4
5641,2,1
5641,6,4
5642,2,1
5642,6,2
5643,2,2
5643,6,2
5644,2,2
5644,6,4
5645,2,1
5645,6,3
5646,2,2
5646,6,2
5647,2,1
5647,6,2
5648,2,1
5648,6,
5649,2,1
5649,6,3
5650,2,1
5650,6,3
5651,2,1
5651,6,2
5652,2,2
5652,6,3
5653,2,1
5654,2,1
5654,6,1
5655,2,1
5655,6,2
5656,2,1
5656,6,1
5657,2,2
5657,6,3
5659,2,2
5659,6,1
5660,2,1
5661,2,1
5661,6,3
5662,3,1
5662,6,1
5663,3,1
5663,6,2
5665,3,1
5665,6,4
5666,3,1
5666,6,4
5667,3,1
5668,3,2
5668,6,3
5669,3,1
5669,6,2
5670,3,1
5670,6,4
5671,3,2
5671,6,3
5672,3,3
5673,3,1
5674,3,1
5674,6,2
5675,3,2
5675,6,2
5676,3,1
5676,6,4
5677,3,2
5678,3,1
5678,6,4
5679,3,3
5679,6,3
5680,3,2
5680,6,3
5682,3,1
5682,6,2
5683,3,1
5683,6,3
5684,3,1
5684,6,1
5685,3,1
5685,6,1
5686,3,1
5687,3,1
5688,3,2
5688,6,4
5689,3,1
5689,6,2
5690,3,3
5690,6,3
5691,4,1
5691,6,3
5693,4,2
5693,6,6
5694,4,2
5694,6,4
5695,4,1
5695,6,1
5696,4,2
5696,6,3
5697,4,2
5697,6,1
5698,4,1
5699,4,1
5699,6,2
5700,4,1
5700,6,5
5701,4,1
5701,6,1
5702,4,1
5703,4,1
5703,6,2
5704,4,2
5704,6,2
5705,4,1
5705,6,1
5707,4,2
5708,4,2
5708,6,1
5709,4,1
5709,6,5
5710,4,1
5710,6,3
5712,4,3
5712,6,3
5713,4,1
5713,6,4
5714,4,1
5714,6,2
5715,4,1
5715,6,3
5716,4,1
5716,6,4
5717,4,1
5717,6,2
5718,4,1
5718,6,1
5719,4,1
5719,6,1
5720,4,1
5720,6,3
5721,5,1
5721,6,3
5722,5,1
5722,6,2
5723,5,1
5723,6,2
5724,5,1
5724,6,1
5725,5,1
5725,6,1
5726,5,1
5726,6,2
5727,5,1
5727,6,5
5728,5,1
5728,6,7
5729,5,1
5729,6,5
5730,5,1
5730,6,5
5731,5,2
5731,6,3
5732,5,1
5733,5,2
5733,6,2
5734,5,2
5734,6,2
5735,5,1
5735,6,2
5737,5,2
5737,6,3
5738,5,3
5739,5,1
5739,6,1
5741,5,1
5741,6,1
5742,5,2
5743,5,1
5743,6,1
5744,5,1
5744,6,2
5745,5,1
5745,6,4
5746,5,3
5746,6,2
5747,5,1
5747,6,2
5748,5,1
5750,5,1
5751,2,1
5751,3,1
5751,6,1
5752,1,1
5752,2,1
5752,6,1
5753,1,1
5753,2,1
5753,6,5
5754,3,1
5754,4,1
5754,6,2
5755,2,1
5755,3,1
5755,6,3
5756,4,1
5756,5,1
5756,6,2
5758,4,1
5758,5,1
5758,6,1
5759,1,1
5759,3,1
5759,6,2
5760,3,1
5760,4,1
5760,6,1
5761,6,3
5762,6,1
5763,6,3
5765,6,7
5767,6,2
5768,6,1
5769,6,3
5770,6,3
5771,6,3
5772,6,3
5773,6,1
5778,1,1
5779,1,1
5779,6,1
5780,1,2
5780,6,1
5781,1,1
5782,1,1
5782,6,3
5783,1,1
5783,6,1
5784,1,2
5784,6,3
5785,1,1
5785,6,2
5786,1,2
5786,6,4
5787,1,1
5787,6,1
5788,1,2
5788,6,1
5789,1,1
5789,6,1
5790,1,1
5791,1,3
5791,6,7
5792,1,2
5792,6,2
5793,1,1
5793,6,4
5794,1,1
5794,6,1
5795,1,2
5795,6,3
5796,2,2
5797,2,3
5797,6,6
5798,2,1
5798,6,1
5799,2,2
5799,6,2
5800,2,2
5800,6,2
5801,2,2
5801,6,1
5802,2,1
5802,6,2
5803,2,1
5803,6,2
5804,2,1
5804,6,2
5805,2,1
5805,6,3
5806,2,2
5806,6,1
5807,2,1
5807,6,6
5808,2,2
5808,6,
5809,2,1
5810,2,1
5810,6,2
5811,2,1
5811,6,2
5812,2,1
5812,6,1
5813,2,1
5813,6,2
5814,3,2
5814,6,3
5815,3,1
5815,6,3
5816,3,2
5816,6,1
5817,3,3
5817,6,
5818,3,1
5818,6,1
5819,3,2
5819,6,1
5820,3,1
5820,6,4
5821,3,3
5821,6,2
5822,3,1
5822,6,1
5823,3,1
5823,6,1
5824,3,1
5824,6,4
5825,3,1
5825,6,5
5826,3,1
5826,6,2
5827,3,2
5827,6,1
5828,3,1
5828,6,3
5829,3,2
5829,6,1
5830,3,1
5830,6,2
5831,3,2
5831,6,2
5832,4,1
5832,6,2
5833,4,1
5834,4,1
5834,6,2
5835,4,1
5835,6,1
5836,4,1
5836,6,1
5837,4,1
5837,6,
5838,4,3
5839,4,3
5839,6,6
5840,4,1
5840,6,1
5841,4,1
5842,4,1
5842,6,2
5843,4,2
5843,6,1
5844,4,2
5844,6,3
5845,4,2
5845,6,1
5846,4,1
5846,6,1
5847,4,2
5847,6,2
5848,4,1
5848,6,2
5849,4,2
5849,6,2
5850,5,2
5850,6,3
5851,5,1
5851,6,1
5852,5,3
5852,6,1
5853,5,1
5853,6,4
5854,5,2
5854,6,2
5855,5,2
5856,5,1
5857,5,2
5857,6,1
5858,5,1
5858,6,3
5859,5,2
5859,6,3
5860,5,2
5860,6,5
5861,5,2
5861,6,3
5862,5,2
5862,6,4
5863,5,1
5863,6,2
5864,5,1
5864,6,3
5865,5,1
5865,6,2
5866,5,1
5867,5,2
5868,6,1
5869,6,2
5870,6,4
5871,6,5
5872,6,4
5873,6,6
5874,6,4
5875,6,7
5876,6,8
5877,6,2
5878,6,4
5879,6,2
5880,6,2
5881,6,1
5882,6,6
5883,6,3
5884,6,2
5885,6,2
5886,6,11
5887,6,9
5888,6,7
5889,6,3
5890,6,2
5891,6,4
5892,6,7
5893,6,2
5894,6,2
5895,6,4
5896,6,5
5897,6,4
5898,6,6
5899,6,2
5900,6,4
5901,6,4
5902,6,4
5903,6,2
5904,6,1
5905,6,4
5906,6,7
5907,6,6
5908,6,3
5909,6,5
5910,6,1
5911,6,3
5912,6,6
5913,6,5
5914,6,6
5915,6,3
5916,6,4
5917,6,1
5918,6,2
5919,6,2
5920,6,3
5921,6,2
5922,6,6
5923,6,8
5924,6,2
5925,6,3
5926,6,3
5927,6,4
5928,6,7
5929,6,4
5930,6,3
5931,6,3
5932,6,4
5933,6,4
5934,6,2
5935,6,4
5936,6,4
5937,6,3
5938,6,3
5939,6,2
5943,1,1
5943,6,3
5944,1,1
5944,6,2
5945,1,1
5945,6,1
5946,1,1
5947,1,1
5947,6,4
5948,1,1
5948,6,1
5949,1,2
5949,6,3
5950,1,1
5951,1,1
5951,6,2
5952,1,1
5952,6,3
5953,1,1
5954,1,1
5954,6,2
5955,1,1
5955,6,1
5956,1,2
5956,6,4
5957,1,1
5957,6,2
5958,1,1
5958,6,3
5959,1,1
5959,6,2
5960,1,2
5960,6,1
5961,1,1
5961,6,2
5962,1,1
5963,1,1
5963,6,3
5964,2,1
5964,6,2
5965,2,2
5965,6,2
5966,2,1
5966,6,3
5967,2,1
5967,6,5
5968,2,1
5968,6,4
5969,2,2
5969,6,4
5970,2,1
5970,6,3
5971,2,1
5971,6,1
5972,2,2
5972,6,2
5973,2,1
5973,6,2
5974,2,2
5974,6,
5975,2,1
5976,2,3
5976,6,5
5977,2,1
5977,6,2
5978,2,1
5978,6,1
5979,2,1
5980,3,1
5980,6,
5981,3,1
5981,6,1
5982,3,1
5982,6,3
5983,3,1
5983,6,2
5984,3,1
5984,6,3
5985,3,1
5985,6,1
5986,3,1
5986,6,4
5987,3,1
5987,6,3
5988,3,1
5988,6,1
5989,3,1
5989,6,1
5990,3,1
5990,6,2
5991,3,2
5992,3,2
5992,6,2
5993,3,1
5993,6,2
5994,3,2
5994,6,4
5995,3,1
5995,6,2
5996,3,1
5996,6,4
5997,3,1
5998,3,2
5998,6,2
5999,3,1
5999,6,2
6000,3,2
6000,6,5
6001,4,1
6001,6,3
6002,4,1
6002,6,
6003,4,1
6003,6,3
6004,4,1
6004,6,2
6005,4,1
6005,6,2
6006,4,1
6006,6,1
6007,4,1
6008,4,2
6008,6,1
6009,4,1
6009,6,3
6010,4,1
6010,6,1
6011,4,2
6011,6,2
6012,4,1
6012,6,3
6013,4,1
6014,4,1
6014,6,1
6015,4,2
6015,6,5
6016,4,2
6016,6,2
6017,4,1
6018,4,1
6018,6,1
6019,4,1
6019,6,3
6020,4,1
6021,4,1
6021,6,4
6022,5,1
6022,6,1
6023,5,2
6023,6,2
6024,5,1
6024,6,6
6025,5,2
6025,6,2
6026,5,2
6026,6,2
6027,5,1
6027,6,2
6028,5,1
6028,6,4
6029,5,1
6029,6,2
6030,5,1
6030,6,1
6031,5,1
6031,6,3
6032,5,2
6032,6,5
6033,5,2
6033,6,4
6034,5,1
6035,5,1
6035,6,3
6036,5,1
6036,6,3
6037,5,1
6037,6,4
6038,5,1
6038,6,2
6039,5,1
6040,5,1
6040,6,
6041,5,1
6042,5,1
6042,6,3
6043,1,1
6043,2,1
6043,6,2
6044,3,1
6044,4,2
6044,6,2
6045,2,1
6045,5,1
6045,6,2
6046,1,1
6046,2,1
6046,6,1
6047,1,1
6047,2,1
6048,1,2
6048,2,1
6048,6,1
6049,2,1
6049,5,1
6050,2,1
6050,5,1
6050,6,1
6051,3,1
6051,4,1
6051,6,3
6052,2,2
6052,5,2
6052,6,2
6053,3,1
6053,4,1
6054,1,1
6054,2,1
6054,6,2
6055,3,1
6055,4,1
6055,6,2
6056,1,2
6056,2,2
6056,6,1
6057,3,1
6057,4,1
6057,6,1
6058,2,1
6058,5,1
6058,6,3
6059,3,1
6059,4,1
6059,6,1
6060,2,1
6060,5,1
6060,6,3
6061,2,1
6061,5,2
6061,6,1
6062,1,1
6062,2,1
6062,6,
6063,3,1
6063,4,1
6063,6,1
6064,1,1
6064,2,1
6064,6,3
6065,2,1
6065,5,1
6065,6,1
6066,1,1
6066,2,1
6066,6,1
6067,1,1
6067,2,1
6068,3,1
6068,4,1
6069,3,2
6069,4,1
6070,3,1
6070,4,1
6070,6,1
6071,3,2
6071,4,2
6071,6,2
6072,2,1
6072,5,1
6072,6,5
6073,1,1
6073,2,1
6073,6,3
6074,1,1
6074,2,2
6074,6,2
6075,2,1
6075,5,1
6075,6,1
6076,3,1
6076,4,1
6076,6,3
6077,2,1
6077,5,1
6077,6,1
6078,2,1
6078,5,1
6078,6,3
6079,2,2
6079,5,1
6080,1,1
6080,2,1
6080,6,3
6081,3,1
6081,4,1
6081,6,2
6082,3,3
6082,4,3
6083,1,2
6083,2,2
6084,2,3
6084,5,3
6084,6,4
6085,1,3
6085,2,3
6085,6,3
6086,1,1
6086,2,1
6086,6,2
6087,3,2
6087,4,2
6088,3,1
6088,4,1
6089,2,1
6089,5,1
6089,6,2
6090,2,2
6090,5,2
6091,3,1
6091,5,1
6091,6,3
6092,2,1
6092,5,1
6093,1,1
6093,3,1
6093,6,3
6094,3,1
6094,5,1
6094,6,
6095,1,1
6095,4,1
6096,1,1
6096,3,1
6097,3,1
6097,4,1
6097,6,1
6098,4,1
6098,5,1
6098,6,3
6099,2,1
6099,4,1
6100,1,1
6100,4,1
6100,6,3
6101,4,1
6101,5,1
6101,6,1
6102,1,1
6102,5,1
6102,6,1
6103,2,1
6103,5,1
6104,2,1
6104,4,1
6104,6,3
6105,2,1
6105,3,1
6106,3,1
6106,4,1
6107,1,1
6107,5,1
6107,6,
6108,1,1
6108,2,1
6108,6,1
6109,1,1
6109,2,1
6110,2,1
6110,3,1
6111,6,2
6112,6,4
6113,6,3
6114,6,2
6115,6,4
6116,6,2
6117,6,2
6118,6,2
6119,6,4
6120,6,4
6121,6,3
6133,6,4
6134,1,1
6134,6,1
6135,1,1
6135,6,3
6136,1,2
6136,6,2
6137,1,1
6137,6,1
6138,1,3
6139,1,1
6139,6,4
6140,1,1
6140,6,1
6141,1,1
6141,6,3
6142,1,1
6143,1,1
6143,6,2
6144,1,1
6144,6,2
6145,1,1
6145,6,3
6146,1,1
6147,1,1
6147,6,2
6148,1,2
6148,6,4
6149,1,1
6149,6,4
6150,1,1
6150,6,5
6151,1,1
6151,6,1
6152,1,1
6153,1,2
6153,6,1
6154,1,1
6154,6,2
6155,1,1
6155,6,1
6156,1,1
6156,6,1
6157,1,1
6157,6,3
6158,1,2
6158,6,3
6159,1,1
6159,6,1
6160,1,1
6160,6,3
6161,1,1
6161,6,2
6162,1,1
6162,6,3
6163,1,1
6163,6,1
6164,1,1
6164,6,2
6165,1,2
6165,6,3
6166,1,1
6166,6,1
6167,1,1
6167,6,3
6168,1,1
6168,6,3
6169,1,1
6170,1,1
6170,6,1
6171,1,1
6171,6,4
6172,2,1
6172,6,2
6173,2,1
6173,6,4
6174,2,1
6174,6,3
6175,2,1
6176,2,1
6177,2,1
6177,6,2
6178,2,1
6178,6,1
6179,2,1
6179,6,4
6180,2,1
6180,6,5
6181,2,1
6181,6,2
6182,2,1
6182,6,2
6183,2,1
6183,6,1
6184,2,1
6184,6,2
6185,2,1
6185,6,3
6186,2,2
6186,6,4
6187,2,2
6187,6,4
6188,2,2
6189,2,1
6189,6,4
6190,2,1
6190,6,1
6191,2,2
6191,6,2
6192,2,1
6193,2,1
6193,6,3
6194,2,1
6194,6,1
6195,2,1
6196,2,1
6196,6,1
6197,2,1
6197,6,4
6198,2,2
6198,6,6
6199,2,1
6199,6,
6200,2,3
6201,2,1
6201,6,1
6202,2,1
6202,6,3
6203,2,1
6203,6,2
6204,2,1
6204,6,2
6205,2,1
6205,6,1
6206,2,2
6206,6,3
6207,2,2
6207,6,1
6208,2,2
6208,6,4
6209,3,1
6210,3,1
6210,6,1
6211,3,1
6211,6,3
6212,3,1
6212,6,1
6213,3,1
6213,6,1
6214,3,1
6214,6,3
6215,3,1
6215,6,3
6216,3,1
6216,6,2
6217,3,1
6218,3,2
6218,6,4
6219,3,1
6220,3,3
6221,3,1
6221,6,2
6222,3,1
6222,6,4
6223,3,1
6223,6,3
6224,3,1
6224,6,5
6225,3,2
6225,6,3
6226,3,1
6227,3,2
6227,6,2
6228,3,2
6228,6,5
6229,3,1
6229,6,1
6230,3,3
6230,6,3
6231,3,1
6231,6,5
6232,3,2
6232,6,2
6233,3,1
6233,6,1
6234,3,2
6234,6,2
6235,3,2
6235,6,2
6236,3,1
6236,6,2
6237,3,1
6238,3,1
6238,6,3
6239,3,1
6239,6,3
6240,3,2
6240,6,6
6241,3,2
6241,6,4
6242,3,1
6242,6,1
6243,3,1
6243,6,3
6244,3,1
6244,6,4
6245,3,1
6245,6,4
6246,3,1
6246,6,4
6247,4,1
6247,6,1
6248,4,1
6248,6,1
6249,4,1
6250,4,1
6250,6,4
6251,4,1
6251,6,2
6252,4,2
6252,6,3
6253,4,1
6253,6,4
6254,4,1
6254,6,2
6255,4,1
6255,6,1
6256,4,1
6256,6,1
6257,4,1
6257,6,1
6258,4,1
6258,6,2
6259,4,1
6260,4,1
6260,6,3
6261,4,3
6262,4,2
6262,6,1
6263,4,1
6263,6,5
6264,4,3
6264,6,2
6265,4,2
6265,6,
6266,4,1
6266,6,2
6267,4,2
6267,6,2
6268,4,1
6268,6,1
6269,4,1
6269,6,1
6270,4,1
6270,6,3
6271,4,1
6271,6,3
6272,4,1
6272,6,1
6273,4,1
6273,6,3
6274,4,1
6275,4,2
6275,6,3
6276,4,1
6277,4,1
6277,6,3
6278,4,2
6278,6,1
6279,4,2
6279,6,2
6280,4,1
6280,6,2
6281,4,2
6281,6,2
6282,4,1
6282,6,3
6283,4,1
6284,4,1
6284,6,2
6285,5,1
6286,5,1
6286,6,1
6287,5,1
6288,5,2
6288,6,2
6289,5,1
6289,6,1
6290,5,1
6290,6,1
6291,5,1
6291,6,1
6292,5,1
6292,6,1
6293,5,1
6293,6,1
6294,5,1
6294,6,3
6295,5,1
6295,6,1
6296,5,1
6296,6,2
6297,5,2
6297,6,4
6298,5,2
6298,6,
6299,5,1
6299,6,2
6300,5,1
6301,5,1
6301,6,2
6302,5,1
6302,6,1
6303,5,1
6303,6,4
6304,5,1
6304,6,2
6305,5,2
6305,6,3
6306,5,2
6306,6,4
6307,5,1
6307,6,1
6308,5,1
6308,6,1
6309,5,2
6309,6,4
6310,5,1
6310,6,1
6311,5,1
6311,6,1
6312,5,1
6312,6,3
6313,5,1
6313,6,1
6314,5,3
6315,5,1
6315,6,2
6316,5,2
6316,6,2
6317,5,2
6317,6,5
6318,5,1
6318,6,1
6319,5,3
6319,6,5
6320,5,1
6320,6,3
6321,5,1
6321,6,2
6322,2,1
6322,4,1
6322,6,1
6323,1,1
6323,3,1
6323,6,3
6324,1,1
6324,3,1
6324,6,2
6325,3,1
6325,4,1
6325,5,1
6325,6,4
6326,3,1
6326,4,1
6326,6,3
6327,4,1
6327,5,1
6327,6,2
6328,4,1
6328,5,1
6328,6,1
6329,2,1
6329,4,1
6329,6,2
6330,1,1
6330,2,1
6330,4,1
6330,6,1
6331,2,1
6331,3,1
6331,5,1
6331,6,3
6332,1,1
6332,2,1
6332,6,3
6333,1,1
6333,3,1
6333,6,5
6334,1,1
6334,2,1
6334,6,2
6335,2,1
6335,3,1
6335,6,1
6336,1,1
6336,5,1
6337,3,1
6337,5,1
6337,6,1
6338,2,1
6338,5,1
6338,6,3
6339,1,1
6339,2,1
6339,6,3
6340,1,1
6340,4,1
6340,6,3
6341,6,3
6342,6,4
6343,6,2
6344,6,1
6345,6,2
6346,6,3
6347,6,5
6348,6,5
6349,6,4
6350,6,3
6351,6,4
6352,6,4
6353,6,2
6354,6,4
6355,6,5
6356,6,0
6357,6,1
6358,6,6
6359,6,3
6360,6,2
6361,6,1
6362,6,3
6363,6,1
6364,6,1
6365,6,4
6366,6,4
6367,6,2
6368,6,2
6369,6,4
6402,1,1
6402,2,1
6402,6,4
6403,2,1
6403,6,2
6404,1,1
6404,2,1
6404,6,1
6405,6,5
6407,4,2
6407,6,4
6408,4,2
6408,6,3
6409,4,1
6409,6,3
6410,4,1
6410,6,2
6412,1,1
6412,4,1
6412,6,4
6413,1,1
6413,6,1
6414,1,1
6414,6,2
6415,1,1
6415,6,1
6416,1,1
6416,6,5
6417,1,1
6417,6,1
6418,1,1
6418,6,2
6419,1,2
6419,6,3
6420,1,1
6420,6,4
6421,1,1
6421,6,3
6422,1,1
6423,2,2
6423,6,4
6424,2,1
6424,6,1
6425,2,1
6425,6,5
6426,2,1
6426,6,3
6427,2,1
6427,6,1
6428,2,1
6428,6,3
6429,2,1
6429,6,1
6430,2,1
6431,2,1
6431,6,2
6432,2,1
6432,6,2
6433,3,1
6433,6,1
6434,3,1
6434,6,1
6435,3,1
6435,6,2
6436,3,1
6436,6,3
6437,3,1
6437,6,2
6438,3,1
6438,6,5
6439,3,2
6439,6,4
6440,3,1
6440,6,2
6441,3,1
6442,3,1
6442,6,3
6443,4,1
6443,6,2
6444,4,1
6445,4,1
6445,6,5
6446,4,2
6446,6,3
6447,4,1
6447,6,4
6448,4,1
6448,6,2
6449,4,1
6449,6,1
6450,4,1
6450,6,3
6451,4,1
6451,6,3
6452,4,1
6453,5,1
6453,6,2
6454,5,1
6454,6,1
6455,5,1
6455,6,5
6456,5,1
6457,5,1
6458,5,1
6458,6,1
6459,5,2
6459,6,1
6460,5,1
6460,6,3
6461,5,1
6461,6,1
6462,5,1
6462,6,3
6463,1,1
6463,5,2
6463,6,1
6464,1,1
6464,5,1
6464,6,3
6465,1,1
6465,2,1
6465,6,2
6466,2,1
6466,5,1
6466,6,1
6467,2,1
6467,4,1
6467,6,4
6468,1,1
6468,4,1
6468,6,3
6469,1,1
6469,3,1
6469,6,3
6470,1,1
6470,4,1
6470,6,5
6471,2,1
6471,5,1
6471,6,1
6472,1,1
6472,5,1
6472,6,2
6473,3,1
6473,4,1
6473,6,2
6474,1,1
6474,2,1
6474,6,2
6475,3,1
6475,5,1
6475,6,4
6476,1,2
6476,3,2
6476,6,
6477,1,1
6477,2,1
6478,2,1
6478,4,1
6478,6,1
6479,3,1
6479,5,1
6480,1,1
6480,5,1
6480,6,5
6481,3,1
6481,4,1
6481,6,2
6482,4,1
6482,5,1
6482,6,1
6483,2,1
6483,4,1
6483,6,2
6484,3,2
6484,5,1
6484,6,
6485,1,1
6485,4,1
6485,6,4
6486,2,1
6486,4,1
6486,6,1
6487,4,1
6487,5,1
6487,6,2
6488,2,1
6488,3,1
6488,6,3
6489,1,1
6489,2,1
6489,6,3
6490,3,1
6490,5,1
6490,6,3
6491,2,1
6491,5,1
6491,6,2
6492,1,1
6492,2,1
6492,6,3
6493,1,1
6493,4,1
6494,3,1
6494,4,1
6494,6,3
6495,1,1
6495,3,1
6495,6,3
6496,2,1
6496,4,1
6496,6,4
6497,2,1
6497,3,1
6497,6,3
6498,3,1
6498,4,1
6498,6,4
6499,2,1
6499,4,1
6499,6,1
6500,2,1
6500,3,1
6500,6,2
6501,1,1
6501,3,1
6501,6,3
6502,2,1
6502,3,1
6502,6,1
6503,2,2
6503,5,2
6504,2,1
6504,5,1
6504,6,4
6505,3,1
6505,5,1
6505,6,1
6506,2,1
6506,4,1
6506,6,2
6507,2,1
6507,3,1
6507,6,2
6508,1,1
6508,2,2
6509,1,1
6509,2,1
6509,6,1
6510,3,1
6510,5,1
6510,6,2
6511,4,1
6511,5,1
6511,6,4
6512,4,1
6512,5,1
6512,6,
6513,4,1
6513,5,1
6513,6,4
6514,3,1
6514,4,1
6514,6,1
6515,1,1
6515,3,1
6515,6,1
6516,3,1
6516,4,1
6516,6,4
6517,2,1
6517,5,1
6517,6,3
6518,3,1
6518,4,1
6519,1,1
6519,4,1
6519,6,2
6520,1,1
6520,3,1
6520,6,5
6521,1,1
6521,3,1
6522,1,1
6522,5,1
6522,6,5
6523,1,1
6523,5,1
6523,6,1
6524,3,1
6524,5,1
6524,6,1
6525,1,1
6525,4,1
6525,6,1
6526,1,1
6526,5,1
6527,2,1
6527,5,1
6527,6,1
6528,1,1
6528,4,1
6528,6,2
6529,2,1
6529,3,1
6530,2,1
6530,3,1
6531,4,1
6531,5,1
6531,6,3
6532,4,1
6532,5,1
6533,5,1
6533,6,3
6534,1,1
6535,4,1
6535,6,1
6536,5,1
6536,6,3
6537,2,1
6537,5,1
6538,1,1
6538,2,1
6538,6,4
6539,2,1
6539,3,1
6540,3,1
6540,4,1
6540,6,4
6541,2,1
6541,4,1
6541,6,1
6542,1,1
6542,4,1
6542,6,4
6543,3,1
6543,6,3
6544,5,1
6544,6,2
6545,2,1
6545,6,1
6546,3,1
6546,6,2
6547,3,1
6547,5,1
6547,6,3
6548,4,1
6548,5,1
6549,5,1
6549,6,2
6550,2,1
6550,6,2
6551,1,1
